weight_kg,price
2.1,219.99
0.38,539.89
10.9,112.0
0.5,27.9
1.35,119.9
0.15,45.9
1.35,61.9
0.5,9.8
1.4,64.0
17.6,569.0
1.5,89.9
0.83,49.0
2.9,99.0
0.05,24.99
1.55,53.9
0.05,119.9
0.1,39.9
0.3,26.15
0.45,39.9
0.15,110.32
1.05,119.85
1.85,90.0
1.32,66.9
5.95,143.8
1.75,49.0
7.0,59.9
0.85,70.0
1.0,105.0
1.82,79.9
29.6,349.9
4.47,65.55
0.4,85.9
3.05,39.99
1.7,129.9
1.75,54.9
0.52,239.99
0.7,99.99
5.85,741.82
0.12,18.99
1.25,35.99
0.9,79.9
1.55,59.0
0.45,59.99
0.55,65.9
0.18,34.9
1.03,65.0
1.7,115.99
0.7,179.49
1.7,129.9
5.3,62.99
1.05,144.99
7.0,59.9
6.0,69.9
1.2,34.99
0.21,88.9
0.15,189.99
10.1,265.99
1.65,129.9
0.25,35.0
0.15,20.4
11.6,265.0
0.15,24.99
2.35,63.6
6.05,89.99
0.28,169.0
0.1,289.9
0.7,59.9
0.35,17.89
1.15,63.49
0.15,24.9
1.1,44.06
0.15,19.65
1.4,39.9
0.4,79.9
0.55,667.0
0.95,32.99
0.35,49.98
7.0,79.0
1.1,105.9
0.7,49.9
0.65,84.9
0.7,28.82
0.25,39.0
0.7,110.6
0.4,114.08
0.15,89.9
0.18,94.55
1.8,21.5
0.4,39.9
3.1,138.0
5.42,139.0
16.65,269.99
1.4,36.9
12.05,186.0
0.9,39.9
5.95,113.0
0.2,15.0
0.1,49.77
0.15,84.0
0.15,55.0
1.05,59.9
0.21,89.9
6.85,69.9
0.2,24.0
0.48,75.0
8.55,47.99
7.85,58.0
2.3,52.9
30.0,760.0
0.62,120.0
30.0,978.0
1.38,84.0
0.2,29.99
6.6,149.0
0.1,35.0
0.3,17.9
1.1,69.9
0.5,149.99
0.5,58.19
1.4,74.99
1.45,135.0
1.25,189.9
0.72,115.0
1.3,39.9
1.5,86.99
1.45,139.8
0.3,49.99
4.87,138.0
0.57,26.69
0.45,198.0
0.17,72.99
0.2,9.99
10.45,249.0
7.48,89.98
3.12,99.9
1.0,109.9
0.4,28.69
0.25,74.0
11.32,104.0
0.36,295.0
2.45,166.9
1.1,79.0
30.0,1455.0
3.5,239.9
2.35,146.99
1.2,34.99
1.6,159.9
3.9,59.0
0.2,28.99
1.5,59.9
0.42,169.0
1.95,179.0
1.7,104.9
4.82,80.4
0.98,69.99
0.4,24.9
5.95,143.8
0.36,99.9
3.6,299.3
1.75,49.0
2.42,169.99
0.4,58.9
6.25,73.9
0.92,132.97
12.6,129.0
0.6,179.38
1.0,179.0
0.88,56.99
0.7,46.99
0.1,39.9
0.4,24.95
0.29,45.49
0.1,11.5
5.2,45.9
1.65,99.0
0.12,125.0
0.15,18.9
0.2,150.0
0.75,40.9
0.52,222.0
0.18,29.98
0.85,33.9
0.25,13.9
0.3,27.99
1.5,49.0
8.98,129.99
0.1,15.49
0.28,99.0
19.3,137.5
6.9,189.9
1.0,119.9
0.65,36.65
5.95,143.8
0.2,59.0
6.05,99.99
6.6,219.9
0.4,199.0
0.51,79.7
0.25,129.9
0.2,45.0
0.35,38.79
13.3,525.98
0.7,34.9
0.38,56.99
0.3,16.9
0.5,173.2
9.75,148.0
0.4,79.9
0.35,52.9
1.0,234.9
0.8,45.9
7.22,79.0
0.3,79.0
0.8,29.6
0.3,12.5
0.55,36.9
1.1,69.0
6.1,179.9
0.25,56.99
5.45,150.0
0.18,41.0
0.4,22.5
0.15,34.95
2.3,229.0
0.45,115.0
0.15,15.0
0.6,25.0
0.57,26.74
0.2,40.0
7.65,139.0
0.53,69.0
0.08,13.87
9.75,139.5
0.9,246.62
0.58,169.9
0.18,109.9
0.1,14.89
0.35,319.0
0.15,17.99
0.4,41.9
0.25,30.0
1.45,547.9
0.15,27.9
0.3,155.99
0.15,84.9
9.75,205.0
0.1,35.0
1.55,362.45
0.25,29.9
0.95,150.99
0.32,84.9
4.02,152.9
6.55,179.99
4.34,151.9
0.2,75.0
0.95,33.0
0.4,34.0
0.2,3.9
0.05,9.99
1.2,42.99
1.4,141.12
0.45,168.48
1.82,249.9
6.05,99.99
4.88,59.9
0.15,29.99
1.3,65.63
0.8,49.0
0.2,27.9
5.65,314.97
0.71,699.0
0.7,1199.9
0.15,19.9
5.65,249.9
0.25,79.9
11.8,895.0
0.1,59.9
1.1,69.0
1.6,99.9
0.2,29.9
5.95,99.0
1.15,104.0
1.87,35.0
0.2,54.99
0.2,4.5
1.5,99.0
6.55,119.0
5.1,199.97
1.0,11.5
13.39,119.99
2.6,129.9
0.21,113.1
10.07,69.99
1.6,129.99
5.0,169.9
0.3,97.9
1.4,129.0
0.25,39.9
0.1,69.77
0.25,25.0
0.6,84.99
0.25,357.0
0.7,109.9
1.6,99.0
0.35,79.0
0.25,88.0
0.25,35.0
0.5,89.9
0.95,56.1
4.05,249.9
0.6,189.99
0.25,16.0
0.2,204.0
2.75,144.9
1.15,129.9
0.2,24.9
0.22,23.9
1.75,59.0
2.3,132.9
0.95,59.0
1.45,79.0
22.6,209.0
0.7,105.6
0.32,89.9
8.15,59.9
10.75,388.0
1.87,29.5
0.63,26.9
1.08,25.9
0.25,35.0
7.2,59.9
0.6,175.99
0.55,159.77
0.43,52.11
0.3,29.9
0.38,199.0
0.2,79.49
0.34,320.0
1.02,82.9
1.3,169.99
0.15,110.32
0.8,699.99
0.2,10.9
0.8,23.9
0.8,69.9
4.95,125.9
1.03,29.9
3.52,34.89
0.5,139.0
1.55,59.9
1.5,97.9
2.9,225.0
3.8,150.0
0.1,23.99
2.2,95.0
0.25,78.0
0.18,74.9
0.32,66.9
0.35,34.9
6.6,50.0
0.4,25.0
0.45,249.0
0.4,80.0
0.9,219.9
0.12,54.9
1.15,34.9
1.9,119.9
0.3,16.0
3.7,54.0
0.6,34.99
0.1,34.9
2.0,40.55
0.25,56.99
0.45,35.0
0.92,188.9
0.25,95.0
0.5,69.9
13.45,450.0
0.85,55.0
0.8,59.99
4.65,215.0
0.3,299.0
2.78,284.99
0.17,63.0
0.1,29.99
1.45,59.99
0.95,56.9
0.85,69.9
1.08,78.9
0.6,69.9
6.04,217.9
20.05,1312.0
0.25,29.9
0.4,273.9
3.68,139.0
0.2,42.0
1.0,342.12
0.3,127.5
2.5,79.99
0.15,179.0
0.28,24.8
0.12,35.99
0.6,39.99
0.2,4.78
0.34,204.0
3.5,110.0
0.2,152.0
30.0,189.9
0.35,127.9
0.15,25.9
16.4,121.9
9.95,129.0
0.55,44.99
0.15,43.0
0.44,145.0
0.85,55.49
0.25,54.99
1.1,418.9
1.45,393.99
0.1,6.15
0.5,89.0
11.3,129.0
0.31,116.9
1.6,119.99
1.7,599.0
1.65,59.9
0.6,38.9
1.1,389.0
0.15,49.0
0.25,17.9
2.8,269.99
0.5,129.9
0.57,2150.0
0.4,54.99
0.1,24.5
0.6,44.9
0.8,62.45
2.5,113.0
0.34,155.0
7.85,47.99
9.57,69.9
0.7,89.18
1.82,209.9
0.85,99.9
0.48,249.9
11.65,289.0
1.55,78.0
1.08,339.99
0.5,14.9
0.4,57.0
0.25,29.0
0.7,56.0
0.5,207.9
0.55,82.99
0.25,17.9
0.2,149.9
1.5,59.9
0.9,349.9
1.11,53.79
1.65,59.9
0.98,53.9
0.5,179.49
0.43,99.9
0.35,24.9
0.45,59.0
6.45,63.9
5.3,349.99
1.38,89.9
3.3,205.0
0.1,17.99
2.2,129.89
0.15,13.99
0.1,23.99
0.18,45.0
0.15,24.99
0.15,13.3
16.65,199.99
0.2,10.49
2.1,134.55
1.6,55.9
1.6,118.44
3.89,256.9
0.15,33.6
0.15,24.5
0.95,38.4
0.8,53.98
0.65,47.99
0.1,21.9
1.0,59.9
0.25,56.99
0.9,349.9
0.2,29.0
0.25,29.9
0.1,34.99
0.15,21.9
0.2,49.0
0.18,12.25
2.55,99.0
1.07,149.91
0.25,56.99
0.16,14.99
0.5,1149.65
0.35,56.9
0.5,13.99
7.6,249.9
0.3,3.98
1.6,63.99
1.35,94.5
0.9,54.99
1.5,79.0
1.75,59.9
1.55,119.9
0.35,109.0
1.35,22.66
1.82,235.0
0.85,89.9
0.14,77.0
0.25,32.0
15.35,610.0
10.0,46.0
12.0,230.0
5.9,212.5
8.85,750.0
0.3,155.99
0.2,17.99
0.2,135.06
0.82,285.0
1.05,54.99
5.95,299.0
5.7,209.99
2.6,69.9
0.21,94.9
0.05,26.9
0.28,69.9
0.25,18.99
1.25,98.0
0.53,149.9
1.5,59.9
1.05,94.9
0.15,149.9
17.6,609.0
17.0,192.99
0.25,49.0
0.23,68.0
2.3,79.9
2.3,170.0
1.2,27.9
0.3,29.9
0.85,40.0
0.35,199.99
0.28,99.0
0.52,89.9
0.22,45.0
1.1,40.0
0.45,69.99
0.55,49.9
0.65,45.0
0.35,23.9
0.7,49.0
11.6,259.9
1.2,99.99
0.4,64.99
0.25,49.8
0.45,62.9
0.5,59.99
6.55,119.99
0.8,54.9
0.1,49.9
0.55,699.6
0.35,64.99
1.55,59.9
0.2,7.9
1.6,32.0
0.52,75.0
2.45,155.0
9.2,78.99
0.88,99.9
1.2,49.99
1.0,274.9
0.7,14.89
0.45,159.49
1.1,79.9
1.1,69.9
1.65,59.9
0.65,109.9
2.22,98.99
0.1,149.65
0.35,49.0
1.3,69.0
0.25,49.99
17.3,95.74
9.85,135.0
0.1,35.6
1.5,129.99
0.3,155.0
11.1,60.0
0.7,35.9
0.25,67.49
1.25,109.9
20.8,269.99
0.85,69.99
0.35,74.89
0.6,63.9
1.15,69.9
1.6,45.99
5.95,120.0
7.15,147.9
0.2,18.9
0.08,19.74
0.8,36.0
0.25,44.0
0.62,224.0
3.5,368.9
0.4,49.99
0.5,339.0
0.8,169.9
0.35,15.3
0.25,89.99
3.65,120.0
2.0,140.12
1.05,75.99
0.41,16.9
0.35,47.9
0.7,369.0
1.2,59.9
0.6,29.99
0.2,39.9
0.79,199.9
2.75,159.0
1.05,19.9
0.26,44.75
0.28,35.0
0.14,118.99
0.8,52.99
0.4,35.64
0.18,23.99
0.55,67.9
0.35,14.99
4.0,150.0
2.2,451.0
0.18,12.25
0.2,44.3
0.6,42.0
10.05,138.0
1.95,349.99
1.1,66.29
0.55,119.99
0.2,180.0
0.7,18.35
9.75,205.0
5.25,129.99
0.15,90.0
0.25,59.99
0.25,24.9
0.24,49.89
0.1,114.9
1.4,35.0
2.2,140.2
0.85,189.9
1.65,89.9
0.15,44.99
0.2,18.1
0.36,349.0
0.3,75.0
0.3,59.99
1.5,74.9
0.16,45.99
0.15,65.5
0.35,135.0
0.8,150.0
0.75,99.18
1.85,111.9
0.15,20.4
0.25,39.0
0.52,59.99
0.5,41.99
1.35,135.0
0.2,339.0
0.15,9.0
0.51,68.8
4.47,99.99
1.2,104.99
0.2,32.7
0.2,44.99
0.2,39.9
0.2,43.5
1.62,249.9
4.03,199.0
1.1,239.99
1.0,34.54
0.35,45.95
0.9,60.0
0.05,27.9
1.75,49.9
1.31,129.8
0.08,58.2
5.7,49.0
0.4,549.9
0.8,52.99
0.55,199.0
3.0,269.0
2.35,199.9
14.6,239.9
0.25,78.0
0.7,23.99
0.35,14.8
6.65,169.0
0.45,179.9
1.15,89.9
0.4,48.87
0.1,17.99
7.62,139.9
0.25,37.9
0.25,31.9
0.3,34.0
1.55,59.9
1.6,139.9
21.0,149.99
0.35,52.9
0.45,36.9
0.48,219.0
1.1,64.9
2.05,59.9
0.34,64.0
0.65,180.0
2.45,99.9
1.17,47.49
1.7,42.0
0.3,15.9
0.48,120.0
1.7,149.0
0.3,35.9
2.55,129.9
2.5,99.9
0.5,49.5
1.82,86.9
0.35,20.0
0.65,212.4
0.55,38.9
6.45,99.9
1.6,49.99
0.4,98.99
7.65,179.0
5.35,99.0
0.7,47.84
0.97,188.99
16.25,79.9
3.5,659.0
0.45,24.99
4.63,163.0
0.28,199.99
0.27,173.9
0.1,69.99
1.2,69.9
0.52,429.0
1.4,89.9
14.95,109.99
9.95,129.0
1.7,78.85
0.4,104.9
0.12,15.49
0.6,99.99
0.25,34.99
5.6,259.9
6.4,359.9
2.5,69.9
6.04,217.9
0.18,107.99
0.35,19.9
0.15,13.65
8.4,119.94
1.3,114.9
4.35,129.9
0.5,32.99
1.5,90.0
0.43,289.9
0.95,60.0
0.35,49.99
0.3,78.0
0.85,49.9
0.15,79.9
1.0,243.0
0.56,118.0
0.2,29.9
3.5,110.0
0.53,149.9
0.22,69.9
2.25,99.9
0.4,66.9
2.8,59.9
2.28,131.9
0.25,30.05
0.92,188.9
1.95,75.0
2.3,219.0
0.7,38.0
0.25,75.0
0.4,52.0
1.9,119.9
0.6,25.0
0.24,79.79
1.2,123.78
11.88,79.99
0.7,40.0
1.0,12.99
0.6,79.0
0.24,75.9
19.4,179.99
0.92,137.9
0.6,79.05
0.1,29.99
0.57,129.46
0.35,125.0
0.07,24.99
12.85,422.0
0.2,29.0
0.2,24.99
0.25,44.0
1.0,105.0
0.57,259.9
3.0,125.0
0.85,53.99
7.7,99.99
0.25,79.0
0.55,79.9
2.2,193.0
10.05,138.0
0.35,24.8
0.05,16.0
0.98,64.9
8.35,79.9
1.95,199.0
0.25,55.0
10.8,149.9
0.53,149.9
2.42,176.99
2.67,250.0
6.15,109.0
0.26,21.05
2.6,69.9
12.65,124.9
1.3,118.9
0.3,99.0
0.4,129.0
0.24,22.9
2.25,118.99
0.12,24.0
0.8,14.9
0.45,29.9
0.25,39.0
0.1,54.9
19.0,399.0
0.35,120.0
0.2,120.0
0.85,79.99
0.5,39.9
0.15,15.99
0.95,105.0
0.15,120.0
0.85,109.9
0.6,68.0
0.4,39.99
0.2,19.9
2.66,279.0
0.45,529.9
0.4,129.0
3.73,369.9
0.6,31.9
0.5,140.0
0.6,89.99
2.3,52.9
0.98,249.9
1.45,154.9
0.3,27.99
4.47,99.99
0.5,59.9
3.5,249.0
0.8,59.99
0.08,45.9
0.3,75.9
0.35,39.99
0.31,116.9
0.17,87.0
3.1,85.0
0.75,25.0
0.75,56.97
25.65,435.0
1.05,99.9
0.25,49.0
0.16,10.0
0.38,31.49
0.5,597.0
0.4,49.0
0.35,59.99
2.95,149.0
0.25,79.99
0.4,69.49
10.1,165.0
1.35,69.99
0.35,119.99
2.85,93.0
7.0,58.9
0.35,24.9
0.68,90.0
0.25,68.99
2.5,69.9
0.4,89.9
0.15,117.99
9.8,124.9
1.5,72.9
0.1,7.0
6.15,215.0
1.2,99.99
0.12,79.49
0.25,149.0
3.45,119.9
0.3,99.0
16.65,186.97
0.12,97.0
0.2,79.0
1.0,26.77
0.7,139.99
1.75,59.9
3.1,94.9
0.1,18.9
0.43,132.2
0.3,29.99
0.58,110.0
0.4,122.99
0.2,8.1
0.15,39.9
0.3,139.9
2.2,79.9
1.5,39.24
1.7,108.54
1.8,39.6
1.1,48.0
2.0,129.0
3.2,340.0
0.9,246.62
1.87,89.9
0.22,25.99
5.9,212.5
0.87,37.0
0.14,16.9
10.9,112.0
0.7,55.0
0.25,89.99
0.3,36.0
6.55,119.0
21.6,1449.0
2.7,199.9
0.3,26.9
1.9,76.8
0.98,53.9
6.25,422.0
0.7,49.9
0.22,34.99
0.85,65.0
0.18,299.0
0.35,83.9
0.68,25.53
1.5,72.9
1.2,81.49
0.2,16.9
1.0,120.0
1.5,99.0
0.24,289.9
2.0,120.0
1.2,78.99
0.4,117.0
0.4,25.0
3.0,49.0
0.4,49.0
0.28,29.9
0.15,21.99
0.7,109.9
0.19,129.99
0.25,12.9
0.2,21.99
0.42,39.9
1.38,96.9
0.15,39.9
0.95,56.1
0.8,45.9
2.9,29.99
0.15,79.9
5.55,119.9
6.65,59.97
1.6,135.0
2.6,69.9
0.2,110.32
0.9,29.9
0.55,36.9
0.1,29.3
1.8,1999.99
0.15,13.65
0.8,89.9
6.6,50.0
0.3,27.99
6.35,79.0
0.2,145.0
7.65,45.9
0.85,38.4
1.2,12.99
0.2,49.0
0.35,17.8
0.4,122.99
0.3,19.9
2.2,85.0
0.9,59.9
0.5,47.9
1.1,40.0
1.15,79.9
0.55,310.0
2.55,120.0
1.11,49.9
0.4,330.0
0.75,90.0
1.0,84.9
16.4,196.99
1.07,54.0
28.5,999.99
0.1,19.9
0.6,74.98
1.38,96.9
0.8,29.6
11.4,265.0
0.15,29.9
0.32,98.0
7.4,129.96
3.71,679.0
0.55,99.99
1.82,209.9
0.65,134.9
6.55,149.99
0.3,49.7
0.6,130.0
0.39,179.0
3.78,109.99
0.7,67.7
1.7,149.9
3.5,110.0
1.7,72.0
0.18,44.95
0.55,21.99
1.55,49.0
0.75,1650.0
0.42,44.9
1.5,689.89
0.63,270.9
7.22,69.0
7.3,59.99
5.42,139.0
0.8,199.99
0.4,29.9
0.72,40.35
1.0,72.99
1.32,90.5
0.5,289.0
10.55,499.9
0.15,19.9
0.3,49.0
0.32,69.99
0.3,91.89
0.18,39.49
0.25,14.7
0.25,19.99
0.55,38.9
3.48,99.99
0.17,74.9
1.2,199.99
7.75,99.0
0.5,29.99
2.2,136.9
23.5,176.99
6.45,50.0
0.25,24.99
0.4,122.99
0.22,65.0
0.65,16.9
12.65,149.94
0.32,9.49
11.88,79.99
0.2,20.9
0.84,113.57
1.75,399.0
1.35,55.9
6.55,109.0
4.6,99.0
0.2,13.65
1.25,125.0
7.22,79.0
0.79,149.9
5.55,178.5
4.55,219.0
0.1,24.9
0.18,13.3
0.28,6.0
0.6,48.9
17.3,259.0
0.35,49.95
0.3,46.9
0.5,799.0
0.85,749.9
0.2,110.32
0.25,39.5
0.6,43.9
1.1,34.9
0.5,50.0
3.73,369.9
0.3,6.57
0.5,185.9
1.25,45.91
0.3,82.9
0.15,79.9
0.32,94.0
11.88,79.99
0.75,59.9
0.25,18.99
1.26,99.9
0.6,19.63
3.8,16.79
1.1,15.0
0.18,95.0
0.28,69.9
1.0,59.9
3.1,398.0
0.15,110.32
3.65,279.9
0.34,162.9
0.22,19.69
1.7,149.9
5.85,189.0
1.85,59.9
0.15,24.99
1.4,15.9
1.6,129.99
0.4,69.9
1.3,39.9
0.15,15.0
2.05,69.0
1.98,109.9
1.2,89.9
0.3,195.0
0.35,24.99
0.2,22.99
4.25,94.99
0.95,79.9
0.32,84.89
0.59,74.99
1.85,70.0
1.1,89.9
0.38,115.0
0.45,30.0
0.35,99.0
0.21,89.15
1.16,69.9
5.25,109.9
0.8,45.9
0.7,80.0
1.95,199.0
0.21,9.83
0.9,129.9
0.42,550.0
4.1,59.9
0.18,110.0
1.2,34.99
1.5,69.9
0.15,18.9
0.2,19.9
1.11,53.99
0.5,92.5
0.6,119.99
0.25,24.99
1.75,59.9
5.25,129.99
0.85,59.7
5.9,94.06
0.6,49.95
4.1,99.9
3.0,138.98
0.4,107.9
2.1,98.99
5.92,48.9
0.95,106.8
8.0,425.0
0.2,58.99
0.37,86.9
0.15,10.5
0.95,119.9
0.45,9.0
0.3,69.9
0.6,50.9
0.25,89.99
5.3,225.0
0.62,127.27
0.2,27.9
12.1,229.99
1.2,99.99
0.1,24.5
0.6,29.9
0.3,164.99
7.05,49.9
0.4,93.9
1.75,107.9
1.1,61.9
7.46,79.98
10.35,140.0
0.34,229.9
8.35,134.9
0.4,49.95
1.45,167.0
9.75,103.97
0.15,21.99
0.3,79.0
0.4,162.5
2.8,1100.0
0.4,330.0
0.2,87.99
1.45,58.99
2.6,69.9
7.0,59.9
0.5,65.9
0.15,19.0
0.16,179.0
0.35,54.99
10.8,149.9
0.99,479.9
0.3,89.99
0.3,29.99
1.55,54.16
7.4,6499.0
12.95,1098.0
0.28,53.49
6.55,149.0
0.8,59.9
1.0,99.9
0.6,49.9
0.1,25.9
1.5,55.9
0.2,9.9
1.7,99.99
18.25,70.0
5.3,169.9
0.15,39.9
0.9,89.1
0.65,179.49
4.3,349.99
6.02,491.99
0.95,69.9
0.29,178.98
0.36,100.0
0.15,21.99
0.9,23.65
2.2,59.0
0.1,11.97
0.25,49.99
7.48,79.98
1.8,54.9
0.5,399.0
0.25,29.9
28.75,329.0
0.25,38.9
0.15,16.9
0.5,689.99
0.42,550.0
0.6,84.99
0.15,29.98
0.5,28.14
0.59,278.77
19.3,137.5
1.55,92.0
1.35,52.9
1.1,458.0
0.2,199.99
0.3,8.43
0.2,54.99
0.6,44.55
2.5,88.34
0.2,165.0
6.55,109.99
3.4,105.0
4.1,59.9
0.92,132.97
0.15,24.99
0.1,19.99
0.34,145.0
0.4,26.9
0.25,58.0
3.9,299.9
0.2,175.0
2.5,99.9
0.75,56.97
0.2,60.0
0.15,23.49
0.25,29.99
0.7,59.9
8.55,55.6
0.3,80.99
10.15,289.0
0.55,41.95
5.67,152.0
0.4,29.9
0.4,79.0
1.25,148.0
0.1,96.99
0.5,28.0
0.18,12.9
1.75,499.0
0.92,195.9
0.28,98.0
0.25,74.9
0.5,89.9
0.82,164.9
0.3,27.9
3.0,125.0
0.15,17.99
0.45,69.9
1.4,35.0
0.95,29.9
0.92,149.84
0.43,139.0
1.05,49.0
0.18,47.49
1.2,99.99
1.35,99.99
0.36,269.9
0.25,170.3
1.05,131.99
0.65,36.9
0.45,59.99
10.07,69.99
16.13,179.9
3.75,21.0
0.44,149.0
0.45,169.0
0.5,129.99
0.4,41.9
10.6,349.0
0.44,129.0
0.5,13.99
0.15,145.99
0.92,144.95
0.4,359.0
0.6,76.99
0.25,46.55
10.15,299.99
0.48,119.9
1.47,29.9
0.54,100.01
0.6,95.81
0.2,31.99
0.37,22.0
0.2,29.0
2.1,109.99
0.7,54.89
1.74,279.9
4.0,82.5
0.3,29.99
0.2,11.99
0.17,75.9
0.1,79.0
6.05,89.99
0.25,89.99
6.55,129.0
0.3,7.5
3.89,59.9
0.4,122.99
1.38,89.9
0.6,37.0
0.8,42.99
16.25,99.9
7.51,119.94
0.8,63.99
5.15,22.5
4.15,49.9
2.6,129.6
0.5,45.5
0.4,18.5
0.15,79.9
0.85,26.4
19.78,199.99
2.0,157.0
3.0,109.0
0.1,23.99
0.92,144.97
0.2,29.0
7.0,59.9
19.45,299.9
8.05,319.99
0.18,55.0
0.6,216.0
0.05,139.9
0.98,149.99
0.1,19.9
0.18,29.99
0.34,173.0
0.15,64.9
0.18,20.9
12.1,758.73
0.08,19.9
0.6,49.9
1.5,99.9
7.3,159.99
0.68,379.0
0.6,48.9
0.58,128.89
0.32,16.9
0.3,21.9
4.2,259.0
1.5,89.9
1.2,152.0
0.15,19.9
2.05,108.99
4.11,117.3
0.65,53.99
1.02,57.99
0.26,89.2
10.85,179.9
1.87,89.0
0.15,72.0
0.5,22.89
10.75,129.0
1.7,149.9
9.4,110.0
2.6,1599.99
9.5,329.0
0.2,236.0
0.15,52.9
0.52,34.99
1.1,580.27
4.8,49.0
0.18,107.99
0.55,21.15
0.25,38.0
1.4,26.26
0.31,103.0
14.35,34.0
1.3,51.9
0.25,109.99
0.25,17.9
0.2,67.9
5.35,269.0
15.35,572.0
0.1,25.0
0.45,399.9
0.6,75.6
0.2,39.0
0.34,45.6
0.6,83.36
0.6,334.98
1.5,32.64
1.8,188.99
0.48,319.0
0.2,59.0
0.2,84.9
0.1,6.9
0.57,152.9
1.5,199.9
0.4,44.9
16.45,192.99
1.62,239.99
0.6,22.9
0.15,14.99
1.18,85.9
10.0,173.68
2.05,142.9
0.44,229.9
0.37,434.99
2.25,115.0
3.1,62.9
8.0,321.89
0.2,149.0
0.12,69.9
0.8,42.9
0.6,164.33
2.8,1200.0
0.2,59.9
0.1,39.9
0.35,69.0
0.58,309.9
0.4,22.5
0.5,188.0
0.1,19.99
1.0,79.99
0.7,74.9
9.0,99.0
2.2,102.28
3.65,63.9
1.81,74.99
0.15,25.99
12.8,1377.5
0.28,68.9
1.55,59.9
0.34,99.9
0.15,110.32
1.58,30.21
0.2,22.0
0.87,33.99
0.1,34.5
0.75,95.2
7.55,109.0
0.24,10.42
5.05,144.9
0.4,99.0
4.5,79.9
1.65,129.9
2.9,29.99
6.04,70.0
0.8,93.0
1.4,79.9
0.2,40.0
0.52,349.9
1.35,99.99
0.95,32.9
1.2,99.99
1.6,130.0
0.75,55.0
7.0,79.0
0.4,122.99
4.8,252.5
0.17,84.0
0.45,67.9
1.45,126.98
7.0,185.0
0.3,54.9
0.1,35.0
0.4,152.9
1.81,77.99
0.1,19.0
0.2,49.99
3.5,119.9
2.55,130.0
0.95,35.0
0.9,29.9
0.4,29.99
0.28,42.9
0.4,240.35
0.8,45.9
0.56,116.9
3.37,79.99
2.6,69.9
0.2,26.99
5.0,118.6
0.3,332.0
2.6,69.9
6.45,99.9
0.28,39.9
0.35,44.9
2.3,149.99
0.1,29.9
2.3,79.9
0.65,61.9
0.3,29.99
0.25,102.0
9.75,205.0
1.25,119.99
0.3,32.9
0.2,13.65
0.28,39.9
7.75,199.0
7.65,120.0
0.2,27.9
3.3,184.9
1.1,123.9
1.55,53.9
0.15,49.99
1.75,59.9
0.45,79.0
0.2,16.99
0.9,99.99
0.22,24.9
0.6,38.9
11.85,89.99
0.2,150.0
1.8,49.0
1.7,44.99
13.85,209.99
15.22,26.19
0.25,79.99
0.8,59.9
0.4,115.0
0.2,4.2
8.68,116.99
1.2,69.9
1.09,113.9
0.3,67.0
0.15,11.99
0.45,69.99
0.18,79.9
0.2,13.9
0.2,19.99
8.3,139.97
0.4,18.9
1.25,79.95
0.15,21.99
0.26,32.98
1.4,95.0
0.5,149.99
0.25,36.33
4.3,249.9
1.5,32.64
0.25,189.0
0.53,149.9
0.1,23.99
0.43,59.9
0.35,20.0
1.85,220.7
3.7,100.86
1.95,54.9
0.2,59.49
0.68,99.99
6.45,169.0
0.25,56.99
0.15,39.9
0.2,27.9
0.1,51.49
0.8,54.9
0.25,15.9
16.13,179.9
3.2,139.9
0.82,56.99
0.18,47.49
0.15,199.9
0.65,42.9
0.3,78.0
0.6,49.0
0.2,19.9
1.1,40.0
0.48,369.9
1.3,19.3
1.14,145.9
1.92,899.0
0.58,99.9
0.26,229.0
0.58,99.9
0.18,74.9
0.35,54.99
0.2,89.0
0.21,79.0
0.15,21.9
0.59,199.98
0.25,44.95
0.05,29.0
5.65,249.9
14.81,2350.0
0.1,16.1
0.25,29.0
6.35,79.0
0.95,29.9
0.15,6.99
1.5,59.9
0.3,29.9
0.2,22.0
0.25,17.9
1.8,120.0
0.4,325.0
0.85,268.0
1.0,39.0
2.0,169.9
1.75,53.9
0.35,39.99
0.15,17.99
1.3,19.0
0.1,19.99
0.65,59.9
1.0,70.0
0.12,148.0
0.72,179.9
1.2,87.85
0.15,66.9
0.55,35.0
1.55,84.9
0.9,52.99
0.15,7.0
2.85,159.0
0.4,125.9
0.4,16.0
1.0,179.99
0.9,139.0
8.27,149.98
0.12,130.0
1.25,49.9
0.05,13.99
2.15,812.99
0.25,34.9
0.18,15.75
0.4,325.0
0.2,31.9
0.7,89.0
30.0,890.0
1.55,129.9
0.3,599.9
0.43,59.9
0.05,109.9
0.4,122.99
0.5,65.9
0.2,31.9
1.5,49.9
0.88,60.0
1.1,129.9
1.0,37.13
5.68,41.8
0.85,29.89
0.8,23.9
7.22,69.0
3.48,99.99
0.18,69.99
0.45,58.9
0.2,18.49
1.4,38.5
0.39,288.0
0.67,499.65
0.5,79.9
0.1,35.0
0.55,19.9
0.21,26.1
0.95,31.62
1.7,96.9
7.0,58.9
0.18,12.25
0.85,35.0
10.9,112.0
2.5,99.9
0.17,130.0
0.5,29.0
1.4,56.99
0.1,25.9
0.1,169.0
1.4,350.9
0.5,824.99
0.55,24.33
23.0,139.99
0.2,14.0
0.36,99.9
0.1,29.9
2.9,99.0
9.1,129.0
0.4,330.0
1.6,129.99
0.1,39.9
0.5,65.99
0.7,27.9
0.18,84.0
10.75,129.0
0.2,10.9
